ID,Movie Name,Year,Timing(min),Rating(10),Genre,Language,Votes
tt0212809,Bhagyalaxmi,1978,-,-,-,gujarati,-
tt0276925,Double Cross,1972,-,4.9,"Action, Thriller            ",hindi,24
tt5191298,Friends Book,2012,-,-,Thriller            ,telugu,-
tt0832971,Vanaja,2006,111 min,7.1,Drama            ,telugu,486
tt8665648,Antony,2018,-,4.7,Thriller            ,tamil,6
tt9527028,Omi O Ice Cream Wala,2015,91 min,-,Family            ,bengali,-
tt11012390,Laagi Tohse Lagan,2015,155 min,-,Drama            ,bhojpuri,-
tt5759964,Kadhalikka Vaanga,1972,-,-,-,tamil,-
tt0255335,Madatharuvi,1967,-,-,-,malayalam,-
tt8620668,Chhattisgarh - A Numismatic History,2018,-,-,History            ,hindi,-
tt3380190,Ek Tha Hero,2018,121 min,4,"Drama, Family            ",hindi,5
tt0236709,Saral Biswas,1959,-,-,-,hindi,-
tt1579792,Koradhi Korradu,1994,-,-,Romance            ,telugu,-
-,Vattam,,-,-,Drama            ,tamil,-
tt4765560,Awara Ladki,1967,-,-,Romance            ,hindi,-
tt2218228,The Bright Day,II 2013,90 min,6,Drama            ,hindi,125
tt10225098,Ye Kaisa Pal Do Pal Ka Pyar,2016,120 min,-,Drama            ,hindi,-
tt4882664,Tadapti Jawani,2005,105 min,-,Thriller            ,hindi,-
tt2175621,Des Mera Jeedaraa Da,1971,-,-,-,punjabi,-
tt5510934,Oggatonama,2016,100 min,9,Drama            ,bengali,4253
tt11428618,Boomerang,VII 2018,76 min,-,Drama            ,bengali,-
tt0281079,Poolapallakki,1982,-,-,Musical            ,telugu,-
tt1411977,Vidhi Vilasa,1962,103 min,6.9,-,kannada,10
tt0254445,Jeeva,1988,132 min,6,"Action, Drama            ",tamil,24
tt0320230,Paattukku Naan Adimai,1990,-,3.9,-,tamil,7
tt2229531,Rajendra,2011,-,-,Drama            ,telugu,-
tt4368870,Salt Bridge,2017,100 min,8.9,Drama            ,hindi,72
tt1235441,Ranga Khush,1975,-,2.2,"Action, Crime, Drama            ",hindi,6
tt4290746,Pisasu,2014,114 min,7.5,"Drama, Horror, Mystery            ",tamil,1792
tt0156860,Padithal Mattum Podhuma,1962,155 min,6.7,"Comedy, Drama            ",tamil,25
tt12059768,Gandhi Fer Aa Gea,2020,135 min,5,"Action, Drama            ",punjabi,14
tt12107050,"Back then, when I started walking...",2019,14 min,-,"Short, Drama            ",malayalam,-
tt3075396,Ale,2013,-,-,Romance            ,kannada,-
tt0369939,Sipayi Kooturu,1959,-,-,-,telugu,-
tt0232571,Sajjan,1941,-,-,-,hindi,-
tt0262389,Edadugula Bandham,1985,142 min,1.4,Drama            ,telugu,130
tt0351833,Thadangal Paalayam,1984,-,-,-,malayalam,-
tt11492904,Mein Na Janoo,2019– ,-,6.6,Drama            ,urdu,5
tt6323258,Naanna Nenu Naa Boyfriends,2016,140 min,4.7,Family            ,telugu,83
tt0246979,They Are Killing the Horse,1979,33 min,-,"Short, Drama            ",urdu,-
tt5943878,Pagdi,2016,-,4,Action            ,rajastani,20
-,Tejas,2021,-,-,Drama            ,hindi,-
tt0397532,Mastana Mahi,1971,-,-,Musical            ,punjabi,-
tt0461200,Dhadkanein,2006,146 min,4.9,"Action, Crime, Drama            ",hindi,10
tt3890286,Last Call,VIII 2014,7 min,-,"Short, Drama            ",malayalam,-
tt0390624,Whistle,2003,153 min,5.5,Horror            ,tamil,135
tt6543382,Goa 350 KM,2015,84 min,3.4,Horror            ,marathi,27
tt14245286,Wohti Da Sawal Aye,1982,-,-,-,punjabi,-
-,Feluda,,-,-,Drama            ,bengali,-
tt11423802,Kademane,2019,110 min,-,Drama            ,kannada,-
tt8757448,Magadu,1990,142 min,-,Drama            ,telugu,-
tt0239793,Pehla Adhyay,1981,130 min,8,Drama            ,hindi,7
tt12916002,Sainyam,2018,96 min,-,Drama            ,telugu,-
tt3715394,Kissa Maut Ka,1999,-,-,Horror            ,hindi,-
tt8237578,Boyhood,2019,-,-,Short            ,malayalam,-
-,Budhayaan,,90 min,-,"Adventure, Drama, Sci-Fi            ",tamil,-
tt0484279,Miss India: The Mystery,2003,-,3.6,Mystery            ,hindi,58
tt0155927,Oru Kai Osai,1980,139 min,7.4,Drama            ,tamil,37
tt0053985,Kanoon,1960,150 min,7.9,"Drama, Crime, Mystery            ",hindi,402
-,The Check Post,,90 min,-,Drama            ,hindi,-
tt13914856,Magic Magic 3D,2003,105 min,-,Drama            ,malayalam,-
tt5476178,Gaon Tasa Changala,2008,-,7.8,Comedy            ,marathi,9
tt6915160,Pakado Pakado,2013,-,-,Romance            ,telugu,-
tt13400154,Dharan,2020,94 min,-,Family            ,marathi,-
tt3810142,Mera Pehla Pyaar,2012–2013,40 min,8,"Comedy, Drama, Romance            ",urdu,38
tt0250183,Aadhar,1969,144 min,6.9,"Drama, Family            ",marathi,7
tt14245082,Ik Nikah aur Sahi,1983,-,-,-,punjabi,-
tt8638148,Papa Maan Jaayenge,2018 TV Movie,40 min,7,"Comedy, Drama, Romance            ",urdu,11
tt0368009,Mangalsutra,1981,121 min,6.5,"Horror, Thriller            ",hindi,48
-,Hungama 2,,-,-,Comedy            ,hindi,-
tt0266804,Nirdoshi,1951,186 min,-,-,telugu,-
-,Manikbabur Megh,2021,91 min,-,"Drama, Fantasy            ",bengali,-
tt1034394,Kabhi Kahin...,2008,-,-,Mystery            ,hindi,-
tt7278670,Khun Ro Tiko,1993,-,-,Action            ,rajastani,-
tt2595878,Oru Kutty Chodyam (A Little Question),2012,24 min,6.4,"Short, Adventure, Comedy            ",malayalam,16
tt0436764,Shaayad,1979,-,5.3,Drama            ,hindi,14
tt3409958,Kokila,2006,-,-,Comedy            ,telugu,-
tt5523590,Tyson,2016,137 min,5.1,"Action, Drama            ",kannada,29
tt0247297,Do Ustad,1982,-,4.6,Action            ,hindi,7
tt4190244,Seizer,2019,140 min,6.9,"Action, Romance, Thriller            ",kannada,8
tt0296702,Kamla,1984,120 min,7.1,Drama            ,hindi,55
tt0134840,Nazneen,1951,-,-,Drama            ,hindi,-
tt5316248,Mohabbat Zindagi Hai,1995,-,-,Romance            ,hindi,-
tt12969306,Andaman,2016,125 min,-,Drama            ,tamil,-
tt0267145,Zid,1945,-,3.1,-,hindi,7
tt3833892,What?,2014,46 min,7.4,Crime            ,kannada,14
tt3133538,Pitruroon,2013,106 min,8.1,"Drama, Family, Mystery            ",marathi,16
tt12917216,Parchhaiyaan,2020,60 min,-,Thriller            ,hindi,-
tt1527138,Jay Parajay,1983,-,-,Drama            ,bengali,-
tt11023800,Lungi,2019,115 min,8.6,Drama            ,kannada,9
tt5026438,Vaajlaach Paahije: Game Ki Shinema,2015,-,-,"Comedy, Drama            ",marathi,-
tt9319828,Mundina Badalaavane,2018,124 min,-,Drama            ,kannada,-
tt0255268,James Bond,1999,-,5.1,Comedy            ,malayalam,144
-,WWW-Who..Where..Why (Evaru Ekkada Enduku),,-,-,Thriller            ,telugu,-
tt1368501,Nana Mama,2006,134 min,6.1,Comedy            ,marathi,29
tt4050576,Prema Ishq Kaadhal,2013,140 min,6.7,Drama            ,telugu,70
tt0235857,Vatan Parasta,1934,-,-,-,hindi,-
tt0244580,Katha Kao,1955,-,-,-,bengali,-
tt0215733,Dulhan,1943,-,-,-,hindi,-
tt0172163,Bambai Ka Babu,1996,-,5,"Action, Thriller            ",hindi,190
tt0276749,Aahuthi,1988,-,6.8,-,telugu,8
tt8052406,Unnai Kan Theduthe,2009,118 min,-,Romance            ,tamil,-
tt0244178,Rupantar,1951,-,-,-,bengali,-
tt0233331,Bharya,1962,128 min,6.7,Drama            ,malayalam,9
tt0214203,Toofani Toli,1937,-,-,-,hindi,-
tt2674138,Do Yaaron Ki Yaari,1984,-,-,Action            ,hindi,-
tt2010915,Beladingala baale,1995,152 min,8.1,"Drama, Fantasy, Romance            ",kannada,222
tt0389726,Aanch,2003,160 min,6.2,Drama            ,hindi,98
tt0261815,Malli Pelli,1970,-,-,-,telugu,-
tt12827036,Manguni Pandiyargal,2019,114 min,-,Drama            ,tamil,-
tt8826554,Sampoorna Premayanam,1984,129 min,-,Drama            ,telugu,-
tt6615988,Abirbhab,1995,123 min,-,"Action, Drama            ",bengali,-
tt11689458, Alif Laila,1997–2002,-,-,"Adventure, Fantasy            ",urdu,-
tt0101733,Dil Hai Ki Manta Nahin,1991,154 min,7.3,"Adventure, Comedy, Drama            ",hindi,4039
tt7302010,Taawdo the Sunlight,2017,98 min,9.5,Drama            ,rajastani,77
tt1408018,Kantheredu Nodu,1961,135 min,8.2,-,kannada,12
tt0449189,Banaras,2006,122 min,6.2,"Musical, Drama            ",hindi,313
tt0187520,S. P. Parasuram,1994,140 min,5.9,"Action, Drama            ",telugu,94
tt0388682,Adithan Kanavu,1948,-,-,-,tamil,-
tt1579813,Mondi Mogudu Penki Pellam,1992,-,7.1,Comedy            ,telugu,14
tt0370255,Adisaya Manithan,1990,-,4.6,Horror            ,tamil,17
-,Tick Tock,IV,122 min,-,Drama            ,malayalam,-
tt2836836,Aadu Magaadra Bujji,2013,141 min,6,"Action, Comedy, Romance            ",telugu,65
tt1606253,Itlu Sravani Subramanyam,2001,134 min,6.5,"Drama, Romance            ",telugu,177
tt10323662,Jai Balaji Mehndipur Wale,2010,-,-,Drama            ,hindi,-
tt1422779,Tolly Lights,2008,145 min,5.9,Drama            ,bengali,34
tt1575544,Film Nagar,1999,-,-,Comedy            ,telugu,-
tt0246988,Tirupati Kanyakumari Yatra,1972,-,-,-,telugu,-
tt3544268,Husn Ka Bazaar,1991,-,-,Drama            ,hindi,-
tt0355950,Repati Swarajyam,1987,-,-,-,telugu,-
tt12320684,Aama,2020,112 min,8.9,Drama            ,nepali,75
tt0214082,Saranga,1961,130 min,7,"Action, Drama, Romance            ",hindi,14
tt7787480,Chay NN,2016– ,-,-,Comedy            ,urdu,-
tt4052198,Shontrash,1991,150 min,5,"Action, Crime, Drama            ",bengali,7
tt14084950,Chirayu,2014,-,-,Drama            ,kannada,-
tt1238718,Alibaba Aur 40 Chor,2004,-,4.5,"Action, Adventure, Drama            ",hindi,29
tt0392670,"Rajadhi Raja, Raja Kulothunga, Raja Marthanda, Raja Gambeera, Karthavaraya Krishna, Kamarajan",1993,-,4,Crime            ,tamil,6
tt1114725,Heroes,2008,139 min,5.5,"Action, Adventure, Comedy            ",hindi,2011
tt2368870,Shanmugapriya,1974,-,-,Drama            ,tamil,-
tt0038261,Yateem,1945,-,-,-,hindi,-
tt10323216,Goriber shongshar,,-,-,"Drama, Family, Romance            ",bengali,-
tt7235958,Kaathadi,2018,119 min,6.3,Drama            ,tamil,42
tt0070166,Heera,1973,-,5.3,"Action, Drama, Family            ",hindi,23
-,Oh My Kadavule Hindi Remake,2021,-,-,Comedy            ,hindi,-
tt0454293,Toote Dil,1947,-,-,-,hindi,-
tt1369589,Tere Ghar Ke Samne,1984,-,6.2,-,urdu,5
tt10316018,ASHWAMEDHAM,2019,127 min,8.3,Action            ,telugu,30
tt9866884,Samsaram O Sangeetam,1985,-,-,Drama            ,telugu,-
tt0130489,Badal,1951,146 min,6.7,"Action, Romance            ",hindi,34
tt14245246,Pyasi,2016,-,-,-,urdu,-
tt13729936,Dildara,2010,-,-,Drama            ,kannada,-
tt0242835,Sadhak Kamalakanta,1961,137 min,-,Drama            ,bengali,-
tt0357965,Niyaz Aur Namaaz,1977,-,5.3,Drama            ,hindi,6
tt4117128,Weeping Boy,2013,89 min,5.7,Drama            ,malayalam,11
tt5373192,Ki Kore Toke Bolbo,2016,144 min,5.8,"Comedy, Romance            ",bengali,197
tt0320379,Rowdy Rajamma,1977,-,-,-,malayalam,-
tt0247201,Bhakta Kabir,1944,-,-,"Musical, Drama            ",telugu,-
tt3075314,Daniel Rapido,2013,80 min,-,Action            ,rajastani,-
tt3153266,Hua Savera,1948,-,-,Drama            ,hindi,-
tt8785426,Jabariya Jodi,2019,125 min,4.4,"Action, Comedy, Drama            ",hindi,1261
tt1039952,Citizen,2001,172 min,7.1,"Action, Drama, Mystery            ",tamil,2650
tt0155093,Ramayani,1945,-,-,-,hindi,-
tt14219206,Shivani,II 2019,-,-,Crime            ,hindi,-
tt14066926,Desrudh - Ek Parampara,2005,142 min,-,Drama            ,marathi,-
tt13426850,Neeye En Kadhali,2011,-,-,Drama            ,tamil,-
tt0254121,Arakkillam,1967,-,-,-,malayalam,-
tt3040964,The Jungle Book,2016,106 min,7.4,"Adventure, Drama, Family            ",gujarati,261312
tt1883315,Rendella Tharuvatha,2005,-,-,Drama            ,telugu,-
tt14502576,Vijay Yesudas: Pakalaay,2019 Video,5 min,-,"Short, Music            ",malayalam,-
tt0249776,Mahajan,1953,-,-,-,marathi,-
tt0215033,Parasakthi,1952,188 min,7.4,Drama            ,tamil,260
tt0460394,Aithe,2003,140 min,8,"Action, Adventure, Drama            ",telugu,1405
tt9592348,Ramarjuna,2021,134 min,8.5,Action            ,kannada,83
tt6499258,Wedding Anniversary,I 2017,108 min,4.9,Drama            ,hindi,80
tt2663808,Champakali,2000,-,4,Action            ,hindi,5
tt0481146,Niseedhini,2004,-,-,Horror            ,malayalam,-
tt6656806,Khel Toh Ab Shuru Hoga,2016,130 min,5.2,"Action, Thriller            ",hindi,10
tt0139445,Magroor,1950,-,-,-,hindi,-
tt0155195,Soorat Aur Seerat,1962,-,7.2,"Drama, Family            ",hindi,14
tt5908850,Anari,1969,-,-,"Drama, Romance            ",urdu,-
tt1830645,Igillena Maluwo,2011,125 min,6.1,Drama            ,tamil,169
tt9447662,Suspended Inspector Boro,2018,100 min,7.9,"Action, Crime, Thriller            ",assamese,27
tt4035232,Thaniye,2007,112 min,-,Drama            ,malayalam,-
tt1045898,Veyyil,2006,136 min,7.7,Drama            ,tamil,687
tt14142924,Kartha,2021,155 min,9.4,Drama            ,kannada,17
-,Shyam Sundar Shreenath,,-,-,-,hindi,-
tt0153549,Gaon Ki Gori,1945,-,6.9,Drama            ,urdu,9
tt8785420,Dostigiri,2018,139 min,7.1,Drama            ,marathi,9
tt0243538,Samay Bada Balwan,1969,-,-,Drama            ,hindi,-
tt6961914,Back to Dad,2017,120 min,7.7,Drama            ,hindi,7
tt14106854,Azhagana En Charupriya,2017,-,-,Drama            ,tamil,-
tt3621726,Rashtraveer Shivaji,1962,-,-,"Action, Adventure, Drama            ",hindi,-
tt5513340,Parveen Bobby,2007,-,-,Drama            ,hindi,-
tt0225961,Hum Dono,1961,164 min,7.5,"Drama, Musical, Romance            ",hindi,392
tt3871940,Eiga Kureyon Shinchan: Gachinko! Gyakushuu no Robotôchan,2014,97 min,7,"Animation, Adventure, Comedy            ",hindi,219
-,Janeman,,-,-,Drama            ,malayalam,-
tt5833252,Muthina Kathirika,2016,131 min,5.4,"Comedy, Drama            ",tamil,77
tt2777850,Guru En Aalu,2009,143 min,4.3,Drama            ,tamil,47
tt3702252,Maut Se Mukabala,1990,-,-,Action            ,hindi,-
tt10366570,Nayanchampar Dinratri,2016,-,-,Drama            ,bengali,-
-,Viral 2019,,-,-,Comedy            ,malayalam,-
tt1086692,Bagunnaraa,2000,140 min,-,Drama            ,telugu,-
tt0247964,Chandaal Chowkadi,1978,-,-,-,marathi,-
tt6126312,Rekka,2016,141 min,4.9,Action            ,tamil,711
tt13640992,Radha Krishna,2020,-,-,Short            ,malayalam,-
tt0178195,Aap Ke Deewane,1980,-,5.8,Romance            ,hindi,204
tt5769518,Mullassery Madhavan Kutty Nemom P. O.,2012,-,4.2,Drama            ,malayalam,5
tt0119721,Mrityudaata,1997,158 min,2.5,"Action, Drama, Musical            ",hindi,371
tt7506208,Pathe Jete Jete,1988,135 min,-,"Drama, Romance            ",bengali,-
tt0255821,Baghi,1956,-,8.2,"Action, History, Romance            ",urdu,6
tt3161758,Malini 22,2013,131 min,5.1,"Drama, Thriller            ",telugu,90
tt1551631,Prem Amar,2009,140 min,6.8,Romance            ,bengali,542
tt6634610,Ajana Path,1994,147 min,-,"Action, Drama, Romance            ",bengali,-
tt7033852,Air Mail,1946,-,-,Action            ,hindi,-
tt8033702,Naqaab,2018,160 min,5.6,"Comedy, Horror, Thriller            ",bengali,356
tt4523724,Meri Hukumat,2003,-,-,Action            ,hindi,-
tt8302986,Motorcycle Girl,2018,121 min,7.2,Biography            ,oriya,280
tt1883164,Dhee rani,1969,-,2.2,-,punjabi,19
tt2613380,Pehli Nazar Ka Pyaar,2008,140 min,4.4,Romance            ,hindi,7
tt0251109,Gwalan,1946,-,-,-,hindi,-
tt2284964,Adimadhyantham,2011,104 min,-,-,malayalam,-
tt13521972,Password,II 2020,86 min,8,Thriller            ,tamil,18
tt10183682,Kuttymama,2019,134 min,4.7,"Comedy, Drama, Family            ",malayalam,106
tt9469720,Bikram Baral: Barai Kayari Bachaulaa,2018 Video,-,-,"Short, Music            ",nepali,-
tt2543248,Shabeena's Quest,2012,25 min,-,"Documentary, Short            ",urdu,-
tt7559180,99 Songs,2019,128 min,8.8,"Musical, Romance            ",telugu,753
tt13782450,Dancer,2005,99 min,-,Drama            ,tamil,-
tt0420333,Yasmin,2004,87 min,6.9,Drama            ,punjabi,742
tt7825942,Chathurangal: Rectangular Frames,2017,25 min,-,"Short, Crime, Drama            ",malayalam,-
tt11847966,Eureka,2020,122 min,6.6,Action            ,telugu,64
-,Thollaikatchi,,-,-,Comedy            ,tamil,-
tt2706392,Achanak,I 1988,-,-,Thriller            ,hindi,-
tt3087884,Badle Ki Aag,1973,-,-,Action            ,hindi,-
tt1589977,Ashiswad,1986,-,-,-,bengali,-
tt14230208,Society,1973,-,-,-,urdu,-
tt3713662,Aatank Raj,1999,118 min,-,Action            ,hindi,-
tt0838221,The Darjeeling Limited,2007,91 min,7.2,"Adventure, Comedy, Drama            ",punjabi,183367
tt10910564,Kanchanjangha,2019,100 min,8.4,Action            ,assamese,113
tt1810528,Adv. Lakshmanan Ladies Only,2010,121 min,2.4,"Comedy, Drama            ",malayalam,24
tt0230084,Choron Ka Chor,1970,-,-,-,hindi,-
tt7152694,Annadammula Anubandham,1975,-,7,Action            ,telugu,6
tt3715626,Tan Aggan,1999,124 min,-,"Drama, Thriller            ",hindi,-
tt7902704,Inttelligent,2018,130 min,3,"Action, Drama            ",telugu,256
tt6509886,Wrong Mauritius,2004,76 min,-,Family            ,hindi,-
tt0317410,Ee Yugam,1983,-,-,-,malayalam,-
tt8060588,Ka Kha Ga Gha,2018,136 min,8,Comedy            ,bengali,61
tt0155575,Bullet,1985,-,5.6,"Action, Family            ",telugu,11
tt1587430,The Thief of Baghdad,1969,-,6,"Action, Adventure, Drama            ",hindi,8
tt0363796,Mangaldip,1989,-,6.2,Drama            ,bengali,9
tt0276628,Yehi Hai Zindagi,1977,133 min,6.4,"Comedy, Drama            ",hindi,114
tt1301717,Shree Ganesh,1962,139 min,7.5,"Adventure, Drama, Fantasy            ",hindi,6
tt1579671,Prema Jhindabad,1990,-,-,Romance            ,telugu,-
tt0367704,Engal Kula Daivi,1959,-,-,-,tamil,-
tt0151727,Naya Sansar,1941,158 min,-,Drama            ,hindi,-
tt7091418,Crossroad,2017,168 min,5,Drama            ,malayalam,34
tt0051747,Howrah Bridge,1958,153 min,7,"Musical, Thriller            ",hindi,195
tt0379245,Dhamaka,1980,-,-,"Action, Thriller            ",hindi,-
tt12505702,S.H.E,2015,-,-,"Comedy, Drama, Family            ",urdu,-
tt3744100,Khooni Jaljala,2000,-,-,Horror            ,hindi,-
tt4346764,Har Har Mahadev,2002,-,-,Drama            ,hindi,-
tt1594974,Shola: Fire of Love,2004,111 min,-,"Action, Crime, Drama            ",hindi,-
tt9179036,Maryam Pereira,2018– ,-,8,"Drama, Romance            ",urdu,7
tt0139167,Duniya Ek Sarai,1946,-,-,-,hindi,-
tt12915928,Soda Goli Soda,2018,143 min,-,Drama            ,telugu,-
tt2395469,Gully Boy,2019,154 min,8,"Drama, Music, Romance            ",hindi,32807
tt1091229,Chandni Chowk to China,2009,154 min,4.1,"Action, Comedy            ",hindi,7969
tt13369990,Gully Gang,2020,98 min,8.4,Comedy            ,telugu,46
tt0245680,Aarani Mantalu,1980,-,5.6,"Family, Drama, Action            ",telugu,10
tt0259488,Parvati Kalyanam,1945,-,-,-,tamil,-
tt13979384,Villain,2012,-,-,Drama            ,kannada,-
tt8220706,Daana Paani,2018,105 min,7.9,Family            ,punjabi,516
tt0055724,Abhijaan,1962,150 min,8,Drama            ,bengali,1052
tt6544712,Memories ft. Nucleya & Papon,2016 Video,-,-,"Short, Music            ",assamese,-
tt10157470,Ganesha Meendum Santhipom,2019,-,3,Drama            ,tamil,10
tt10305994,Killikurushiyile Kudumba Mela,1997,-,4.9,Family            ,malayalam,7
tt13624164,Deuta Raja,2011,86 min,-,Drama            ,assamese,-
tt2624280,Chena Achena,1983,113 min,7.3,Romance            ,bengali,9
tt0242509,Haatim Tai,1990,125 min,5.8,"Drama, Fantasy, Romance            ",hindi,304
tt6975046,Ami Je Ke Tomar,2017,136 min,4.8,Romance            ,bengali,145
tt0414504,Shair,1949,138 min,7.1,Romance            ,hindi,21
tt0271589,Kanathaya Penkutty,1985,105 min,7,"Crime, Mystery            ",malayalam,94
tt5568406,Mian Biwi Razi,1982,-,-,Comedy            ,urdu,-
tt4641662,Like a Play,2014,121 min,-,Drama            ,bengali,-
tt2690590,Birjoo,1993,-,-,Action            ,hindi,-
tt6854792,Sriramudinta Srikrishnudanta,2017,129 min,7.2,"Drama, Romance            ",telugu,33
tt12159268,Love in A Taxi,2020,-,-,Crime            ,hindi,-
tt4976496,Nilaave Vaa,1998,139 min,5.8,"Action, Drama, Romance            ",tamil,141
tt5707394,NRI: Now Return to India,2013,-,-,Romance            ,telugu,-
-,Love In Anjengo,,62 min,-,Drama            ,tamil,-
tt2249546,Sharavegada Saradara,1989,-,-,-,kannada,-
tt0066763,Anand,1971,122 min,8.3,"Drama, Musical            ",hindi,31300
tt0120915,Star Wars: Episode I - The Phantom Menace,1999,136 min,6.5,"Action, Adventure, Fantasy            ",sanskrit,740452
tt0259570,Shanti Enathu Shanti,1991,-,4.7,-,tamil,6
-,Naarappa,2021,-,-,"Action, Drama            ",telugu,-
-,Maha Samudram,2021,-,-,Drama            ,telugu,-
tt1102283,Nanma,2007,-,-,-,malayalam,-
tt0141707,Parai Aag,1948,-,-,-,hindi,-
-,Pakka Commercial,2021,-,-,"Comedy, Crime            ",telugu,-
tt2599808,Dhakaiya Mastan,2002,-,6.5,Action            ,bengali,10
tt4287778,Shab,2017,108 min,4.3,"Drama, Romance            ",hindi,218
-,Gemini Ganesan,,122 min,-,Comedy            ,tamil,-
tt0248459,Society Girl,1976,98 min,3.2,Drama            ,urdu,31
tt8941906,Ittehad Ramzan,2018,-,-,Talk-Show            ,urdu,-
tt13176170,Shwethaa,2017,105 min,-,Drama            ,kannada,-
tt4276604,Ek Raat Shaitan Ke Saath,2004,-,2.4,Horror            ,hindi,12
